1,2.93793834753
2,1.45889453692
3,2.86780002684
4,2.93608405181
5,3.01854786963
6,3.02661270194
7,3.07645456138
8,2.95438171235
9,3.03794863476
10,3.10477909091
11,3.05664932214
12,-0.216774965212
13,3.06147904869
14,0.889751140733
15,0.361496153848
16,0.536027216822
17,0.929793594183
18,1.95967708652
