0.005,0.006,0.006,0.007,0.007,2.003,2.026,2.026,2.027,2.027,2.941,4.007,4.030,4.034,4.402,4.403,4.945,6.010,6.034,7.859,7.860,7.865,7.866,8.014,8.641,9.870,9.870,9.871,9.873,10.362,10.645,11.874,11.874,11.878,12.353,12.367,12.649,13.878,13.878,14.663,14.664,14.664,14.665,15.882,15.882,16.669,16.669,16.670,16.670,17.886,18.145,18.674,18.676,18.678,19.080,19.893,20.149,20.678,20.682,21.180,21.181,21.898,22.153,22.681,22.930,23.185,23.189,23.902,24.157,24.685,24.937,25.188,25.193,25.906,26.161,26.689,26.941,27.192,27.197,27.910,28.165,28.693,28.945,29.196,29.391,29.913,30.167,30.697,30.948,31.200,31.395,31.917,32.169,32.699,32.953,33.204,33.399,33.921,34.173,34.703,34.956,35.207,35.402,35.924,36.175,36.706,36.959,37.211,37.406,37.928,38.178,38.710,38.963,39.215,39.408,39.931,40.182,40.714,40.966,41.219,41.413,41.935,42.186,42.716,42.970,43.223,43.416,43.939,44.190,44.720,44.974,45.225,45.419,45.942,46.194,46.723,46.976,47.229,47.422,47.946,48.198,48.727,48.980,49.233,49.425,49.950,50.202,50.731,50.983,51.236,51.429,51.954,52.206,52.735,52.987,53.239,53.433,53.958,54.210,54.737,54.991,55.243,55.437,55.962,56.214,56.741,56.995,57.246,57.445,57.965,58.218,58.745,58.999,59.250,59.449,59.968,60.222,60.749,61.002,61.253,61.453,61.972,62.224,62.753,63.004,63.257,63.457,63.976,64.228,64.755,65.006,65.259,65.461,65.980,66.232,66.759,67.010,67.263,67.473,67.984,68.236,68.763,69.014,69.267,69.476,69.987,70.239,70.767,71.025,71.430,71.478,71.991,72.243,72.770,73.035,73.434,73.483,73.995,74.246,74.774,75.039,75.437,75.486,75.998,76.402,76.778,77.042,77.441,77.491,78.002,78.406,78.782,79.046,79.445,79.708,80.006,80.410,80.785,81.050,81.448,81.713,82.009,82.414,82.789,83.165,83.452,83.716,84.013,84.418,84.793
0.001,0.001,0.002,0.002,0.002,2.004,2.008,2.009,2.011,2.999,3.000,4.008,4.012,4.014,4.192,5.004,5.005,6.014,6.020,6.203,6.203,7.008,7.009,8.018,9.059,9.059,9.060,9.060,9.061,10.022,11.065,11.066,11.068,11.070,11.250,12.026,13.069,13.071,13.072,13.410,13.410,14.031,15.072,15.076,15.353,15.414,15.416,16.035,17.076,17.364,17.364,17.418,17.420,18.039,19.081,19.370,19.372,19.421,19.424,20.043,21.094,21.372,21.375,21.425,21.660,22.048,23.097,23.376,23.379,23.770,23.770,24.052,25.100,25.380,25.761,25.775,25.784,26.056,27.104,27.392,27.764,27.779,27.788,28.060,29.107,29.394,29.771,29.784,29.792,30.070,31.111,31.398,31.774,31.788,32.071,32.074,33.115,33.402,33.777,34.046,34.075,34.078,35.119,35.409,35.783,36.050,36.078,36.080,37.127,37.413,37.787,38.054,38.084,38.085,39.131,39.417,39.791,40.058,40.088,40.372,41.135,41.420,41.796,42.062,42.334,42.380,43.139,43.425,43.800,44.069,44.338,44.385,45.143,45.428,45.804,46.073,46.341,46.388,47.147,47.432,47.812,48.076,48.345,48.398,49.151,49.439,49.816,50.083,50.348,50.775,51.155,51.443,51.820,52.087,52.536,52.780,53.159,53.448,53.824,54.240,54.543,54.784,55.163,55.452,55.874,56.244,56.548,56.788,57.167,57.589,57.878,58.248,58.552,58.792,59.171,59.591,59.882,60.252,60.555,60.796,61.175,61.596,61.885,62.256,62.559,62.801,63.179,63.600,63.888,64.259,64.564,64.804,65.187,65.604,65.891,66.263,66.568,66.809,67.189,67.608,67.895,68.267,68.570,68.812,69.194,69.612,69.900,70.270,70.574,70.816,71.198,71.616,71.904,72.273,72.577,72.819,73.202,73.620,73.906,74.276,74.580,74.823,75.206,75.622,75.910,76.280,76.584,76.828,77.210,77.627,77.913,78.284,78.588,78.832,79.214,79.631,79.916,80.295,80.591,80.836,81.218,81.635,81.920,82.299,82.595,82.840,83.222,83.640,83.924,84.303
0.001,0.001,0.003,0.004,0.012,2.011,2.017,2.020,2.021,2.254,3.379,4.015,4.021,4.029,4.029,4.312,5.383,6.024,6.024,6.208,6.315,6.316,7.389,8.028,8.029,8.233,8.319,8.320,9.392,10.031,10.237,10.243,10.324,10.324,11.394,12.035,12.241,12.247,12.328,12.564,13.398,14.039,14.245,14.252,14.493,14.566,15.402,16.043,16.249,16.449,16.497,16.570,17.409,18.047,18.301,18.453,18.502,18.583,19.411,20.051,20.311,20.462,20.504,20.587,21.415,22.055,22.315,22.466,22.509,22.900,23.418,24.059,24.319,24.469,24.726,24.904,25.422,26.063,26.323,26.578,26.729,26.908,27.426,28.064,28.327,28.582,28.732,28.912,29.429,30.068,30.331,30.586,30.736,30.916,31.432,32.072,32.335,32.589,32.740,33.035,33.436,34.076,34.339,34.593,34.855,35.044,35.441,36.080,36.343,36.637,36.859,37.048,37.445,38.088,38.374,38.641,38.863,39.052,39.449,40.092,40.378,40.645,40.866,41.056,41.454,42.095,42.382,42.650,42.872,43.148,43.456,44.100,44.389,44.656,44.924,45.152,45.460,46.111,46.392,46.661,46.930,47.156,47.462,48.115,48.396,48.668,48.934,49.159,49.466,50.117,50.400,50.672,50.938,51.163,51.535,52.122,52.405,52.677,52.945,53.251,53.544,54.127,54.408,54.684,54.982,55.257,55.547,56.131,56.413,56.695,56.988,57.261,57.551,58.136,58.417,58.700,58.992,59.265,59.555,60.140,60.419,60.704,60.995,61.267,61.559,62.144,62.423,62.707,62.999,63.271,63.565,64.149,64.427,64.716,65.003,65.275,65.568,66.153,66.431,66.718,67.006,67.278,67.576,68.157,68.434,68.722,69.009,69.283,69.580,70.160,70.438,70.726,71.013,71.287,71.584,72.165,72.442,72.729,73.015,73.291,73.586,74.168,74.444,74.731,75.020,75.295,75.590,76.172,76.448,76.735,77.023,77.298,77.593,78.179,78.453,78.739,79.027,79.301,79.596,80.183,80.457,80.743,81.032,81.304,81.600,82.187,82.461,82.751,83.036,83.308
0.001,0.001,0.002,0.002,0.002,2.004,2.005,2.007,2.012,2.888,2.888,4.009,4.009,4.011,4.319,4.892,4.892,6.012,6.014,7.160,7.164,7.164,7.165,8.016,8.863,9.168,9.169,9.169,9.172,10.024,10.869,11.172,11.173,11.174,11.507,12.028,12.878,13.176,13.178,13.595,13.595,14.033,14.880,15.180,15.474,15.599,15.600,16.037,16.882,17.184,17.480,17.603,17.604,18.041,18.885,19.188,19.484,19.608,19.609,20.044,20.889,21.191,21.488,21.613,21.871,22.048,22.893,23.195,23.492,23.670,23.875,24.052,24.896,25.199,25.493,25.676,25.882,26.056,26.900,27.203,27.496,27.684,27.886,28.059,28.904,29.207,29.500,29.688,29.890,30.063,30.908,31.211,31.504,31.692,31.894,32.066,32.912,33.213,33.508,33.696,33.900,34.070,34.916,35.217,35.512,35.700,35.904,36.072,36.920,37.220,37.515,37.704,37.909,38.076,38.925,39.224,39.519,39.707,39.912,40.080,40.928,41.232,41.523,41.711,41.916,42.084,42.932,43.236,43.531,43.715,43.920,44.088,44.936,45.239,45.535,45.719,45.924,46.090,46.940,47.244,47.539,47.723,47.929,48.094,48.944,49.248,49.542,49.727,49.936,50.223,50.948,51.257,51.546,51.731,51.938,52.227,52.952,53.261,53.550,53.740,53.942,54.231,54.956,55.265,55.554,55.744,55.946,56.232,56.960,57.269,57.558,57.748,57.950,58.236,58.963,59.273,59.562,59.752,59.954,60.240,60.966,61.277,61.566,61.754,61.968,62.244,62.971,63.281,63.570,63.758,63.972,64.248,64.975,65.285,65.574,65.761,65.976,66.252,66.979,67.288,67.578,67.765,67.980,68.255,68.983,69.292,69.582,69.769,69.984,70.259,70.987,71.296,71.586,71.773,71.988,72.262,72.991,73.299,73.590,73.778,73.992,74.266,74.995,75.302,75.594,75.782,76.001,76.270,76.999,77.306,77.598,77.785,78.007,78.273,79.003,79.310,79.602,79.788,80.011,80.277,81.012,81.316,81.606,81.792,82.015,82.281,83.016,83.319,83.608,83.797
0.001,0.001,0.001,0.002,0.002,2.006,2.006,2.007,2.009,2.986,2.987,4.010,4.010,4.012,4.442,4.990,4.992,6.014,6.015,6.931,6.931,6.994,6.994,8.018,8.999,8.999,9.000,9.000,9.001,10.022,11.004,11.006,11.006,11.008,11.392,12.026,13.008,13.010,13.010,13.348,13.397,14.030,15.012,15.014,15.363,15.363,15.401,16.034,17.016,17.223,17.367,17.369,17.405,18.038,19.019,19.227,19.371,19.373,19.409,20.042,21.023,21.231,21.375,21.378,21.867,22.046,23.026,23.235,23.379,24.013,24.013,24.050,25.030,25.238,25.431,26.017,26.022,26.054,27.034,27.242,27.438,28.021,28.026,28.057,29.038,29.244,29.441,30.025,30.030,30.202,31.041,31.248,31.445,32.029,32.246,32.246,33.045,33.251,33.449,34.033,34.250,34.254,35.049,35.255,35.453,36.037,36.254,36.258,37.053,37.259,37.456,38.041,38.258,38.262,39.061,39.263,39.460,40.045,40.262,40.595,41.065,41.267,41.464,42.049,42.266,42.599,43.069,43.270,43.468,44.053,44.270,44.602,45.073,45.274,45.472,46.057,46.274,46.606,47.077,47.278,47.476,48.061,48.278,48.610,49.081,49.282,49.480,50.065,50.282,50.614,51.085,51.290,51.484,52.069,52.286,52.617,53.089,53.294,53.488,54.073,54.288,54.621,55.093,55.298,55.492,56.077,56.292,56.625,57.098,57.302,57.496,58.081,58.296,58.628,59.102,59.306,59.500,60.085,60.299,60.632,61.106,61.310,61.503,62.089,62.301,62.634,63.110,63.314,63.507,64.091,64.305,64.638,65.114,65.318,65.512,66.095,66.309,66.642,67.118,67.322,67.515,68.098,68.313,68.646,69.122,69.326,69.519,70.102,70.317,70.650,71.126,71.330,71.523,72.106,72.321,72.654,73.130,73.333,73.527,74.110,74.325,74.658,75.132,75.336,75.531,76.114,76.329,76.660,77.136,77.353,77.535,78.118,78.333,78.665,79.140,79.357,79.539,80.122,80.337,80.669,81.144,81.361,81.543,82.126,82.341,82.673,83.146,83.365,83.547,84.130
0.001,0.001,0.002,0.002,0.002,2.006,2.007,2.008,2.010,2.481,3.271,4.010,4.011,4.015,4.442,4.485,5.274,6.014,6.015,6.803,6.804,6.804,7.278,8.018,8.392,8.808,8.810,8.812,9.282,10.022,10.397,10.811,10.814,10.816,11.285,12.026,12.401,12.815,12.818,13.228,13.289,14.030,14.405,14.819,15.194,15.234,15.293,16.034,16.409,16.823,17.198,17.237,17.297,18.037,18.413,18.826,19.202,19.241,19.301,20.041,20.416,20.829,21.205,21.245,21.755,22.045,22.420,22.833,23.209,23.545,23.759,24.049,24.424,24.841,25.213,25.549,25.763,26.053,26.428,26.844,27.217,27.553,27.767,28.056,28.431,28.847,29.221,29.557,29.771,30.060,30.440,30.855,31.226,31.561,31.790,32.074,32.442,32.858,33.229,33.565,33.799,34.086,34.446,34.862,35.233,35.568,35.803,36.090,36.449,36.865,37.237,37.572,37.807,38.093,38.453,38.870,39.241,39.575,39.811,40.133,40.456,40.872,41.244,41.579,41.894,42.137,42.460,42.874,43.246,43.581,43.898,44.141,44.464,44.878,45.248,45.585,45.902,46.145,46.468,46.882,47.252,47.589,47.906,48.147,48.472,48.889,49.256,49.593,49.909,50.164,50.474,50.893,51.260,51.597,52.076,52.169,52.478,52.897,53.265,53.603,54.081,54.173,54.482,54.901,55.269,55.607,56.085,56.177,56.486,56.905,57.273,57.611,58.089,58.181,58.490,58.909,59.277,59.614,60.093,60.392,60.492,60.914,61.281,61.618,62.100,62.398,62.494,62.918,63.286,63.622,64.105,64.402,64.504,64.923,65.290,65.626,66.109,66.406,66.507,66.926,67.294,67.631,68.113,68.410,68.770,68.930,69.298,69.634,70.117,70.414,70.779,70.934,71.301,71.638,72.121,72.418,72.782,72.938,73.309,73.642,74.125,74.422,74.786,74.942,75.313,75.646,76.129,76.426,76.790,77.058,77.317,77.649,78.133,78.430,78.797,79.064,79.321,79.653,80.136,80.433,80.801,81.068,81.325,81.657,82.140,82.437,82.804,83.072,83.329,83.661
0.001,0.001,0.002,0.002,0.002,2.004,2.006,2.028,2.028,2.029,3.285,4.008,4.010,4.033,4.356,5.289,5.289,6.013,6.015,6.267,6.359,7.293,7.293,8.016,8.527,8.528,8.528,9.297,9.297,10.020,10.532,10.533,10.535,11.300,11.539,12.024,12.536,12.537,12.538,13.303,13.543,14.028,14.540,14.540,14.684,15.307,15.547,16.032,16.544,16.773,16.774,17.311,17.551,18.036,18.548,18.776,18.781,19.315,19.554,20.044,20.552,20.780,20.784,21.318,21.558,22.048,22.556,22.784,22.788,23.322,23.563,24.052,24.560,24.788,24.958,25.326,25.567,26.054,26.564,26.792,26.961,27.330,27.571,28.058,28.568,28.794,28.965,29.333,29.578,30.062,30.571,30.796,30.969,31.337,31.581,32.068,32.575,32.799,32.974,33.342,33.585,34.071,34.578,34.803,34.978,35.344,35.587,36.075,36.580,36.806,36.983,37.348,37.589,38.079,38.584,38.810,38.987,39.352,39.593,40.083,40.588,40.814,40.991,41.360,41.597,42.087,42.591,42.818,42.994,43.364,43.601,44.091,44.594,44.822,44.998,45.368,45.604,46.095,46.598,46.824,47.002,47.372,47.608,48.099,48.602,48.828,49.006,49.375,49.612,50.101,50.605,50.832,51.010,51.379,51.617,52.106,52.608,52.836,53.014,53.383,53.621,54.109,54.612,54.839,55.017,55.387,55.624,56.113,56.616,56.843,57.021,57.391,57.627,58.116,58.621,58.847,59.025,59.395,59.630,60.120,60.624,60.849,61.029,61.399,61.632,62.124,62.628,62.853,63.033,63.403,63.636,64.128,64.632,64.859,65.037,65.407,65.640,66.132,66.636,66.863,67.041,67.411,67.645,68.136,68.640,68.867,69.045,69.415,69.649,70.139,70.643,70.870,71.049,71.419,71.653,72.143,72.647,72.876,73.053,73.423,73.656,74.147,74.655,74.880,75.057,75.427,75.660,76.151,76.664,76.884,77.061,77.431,77.664,78.153,78.669,78.888,79.065,79.436,79.668,80.157,80.673,80.892,81.069,81.440,81.672,82.161,82.676,82.896,83.073,83.444
0.001,0.001,0.002,0.002,0.002,2.004,2.029,2.030,2.030,2.030,2.257,4.008,4.034,4.036,4.723,4.724,4.724,6.012,6.037,6.189,6.727,6.745,6.746,8.016,8.824,8.825,8.825,8.826,8.826,10.020,10.829,10.829,10.833,10.834,11.553,12.024,12.833,12.834,12.837,13.077,13.561,14.028,14.837,14.838,15.194,15.194,15.565,16.032,16.841,17.568,17.569,17.569,17.571,18.036,18.845,19.573,19.575,19.575,19.577,20.045,20.849,21.577,21.577,21.579,21.895,22.048,22.853,23.581,23.582,23.582,23.918,24.052,24.865,25.589,25.797,25.922,25.924,26.056,26.879,27.603,27.804,27.925,27.929,28.060,28.892,29.607,29.808,29.929,29.933,30.117,30.895,31.611,31.813,31.933,32.105,32.121,32.899,33.615,33.817,33.980,34.109,34.125,34.901,35.619,35.821,35.984,36.113,36.129,36.905,37.621,37.825,37.987,38.117,38.133,38.909,39.625,39.828,39.991,40.121,40.336,40.913,41.629,41.832,41.994,42.220,42.340,42.918,43.633,43.835,44.010,44.223,44.344,44.925,45.637,45.839,46.013,46.225,46.349,46.928,47.641,47.841,48.017,48.229,48.353,48.932,49.645,49.845,50.021,50.233,50.391,50.936,51.649,51.849,52.025,52.237,52.396,52.940,53.653,53.853,54.029,54.241,54.400,54.944,55.657,55.857,56.032,56.245,56.408,56.948,57.661,57.861,58.036,58.249,58.412,58.952,59.665,59.867,60.040,60.253,60.416,60.956,61.669,61.871,62.044,62.257,62.420,62.961,63.673,63.875,64.048,64.261,64.424,64.965,65.677,65.879,66.051,66.265,66.427,66.969,67.681,67.882,68.055,68.268,68.431,68.973,69.683,69.886,70.059,70.272,70.460,70.976,71.687,71.889,72.063,72.276,72.464,72.980,73.690,73.893,74.066,74.280,74.468,74.984,75.694,75.897,76.070,76.284,76.472,76.988,77.697,77.901,78.074,78.292,78.475,78.995,79.701,79.909,80.078,80.296,80.479,80.999,81.705,81.913,82.082,82.300,82.482,83.003,83.708,83.918,84.121
0.001,0.001,0.002,0.002,0.002,2.006,2.006,2.009,2.011,2.769,3.390,4.010,4.011,4.014,4.177,4.774,5.394,6.014,6.015,6.181,6.181,6.778,7.398,8.018,8.336,8.337,8.337,8.781,9.402,10.022,10.341,10.342,10.344,10.786,11.406,12.026,12.345,12.346,12.351,12.790,13.411,14.030,14.349,14.350,14.493,14.793,15.414,16.033,16.353,16.540,16.541,16.797,17.418,18.037,18.357,18.545,18.545,18.807,19.426,20.041,20.361,20.549,20.550,20.810,21.428,22.045,22.365,22.553,22.554,22.814,23.432,24.049,24.366,24.558,24.689,24.818,25.435,26.052,26.370,26.562,26.696,26.822,27.438,28.056,28.374,28.566,28.700,28.826,29.441,30.058,30.378,30.570,30.704,30.830,31.445,32.061,32.381,32.574,32.708,32.853,33.449,34.065,34.384,34.578,34.710,34.858,35.453,36.068,36.388,36.582,36.714,36.861,37.457,38.072,38.391,38.586,38.717,38.865,39.461,40.075,40.395,40.590,40.726,40.869,41.465,42.078,42.399,42.594,42.730,42.873,43.467,44.082,44.403,44.598,44.734,44.876,45.471,46.085,46.406,46.602,46.738,46.880,47.478,48.089,48.409,48.606,48.742,48.885,49.481,50.097,50.416,50.609,50.746,50.888,51.485,52.100,52.420,52.613,52.749,52.892,53.489,54.104,54.425,54.617,54.754,54.895,55.493,56.108,56.428,56.622,56.758,56.899,57.497,58.110,58.432,58.626,58.762,58.902,59.501,60.115,60.435,60.630,60.766,60.906,61.504,62.125,62.438,62.633,62.769,62.910,63.507,64.129,64.442,64.637,64.773,64.914,65.511,66.132,66.447,66.642,66.777,66.917,67.515,68.136,68.451,68.645,68.781,68.921,69.519,70.146,70.453,70.649,70.784,70.925,71.523,72.150,72.462,72.658,72.786,72.934,73.526,74.154,74.466,74.662,74.789,74.938,75.530,76.157,76.471,76.665,76.793,76.941,77.534,78.166,78.473,78.669,78.797,78.945,79.538,80.169,80.476,80.673,80.800,80.949,81.542,82.173,82.480,82.677,82.804,82.953
0.001,0.001,0.002,0.002,0.013,2.018,2.021,2.021,2.024,3.322,3.322,4.025,4.026,4.027,5.014,5.325,5.327,6.029,6.029,6.793,7.018,7.329,7.335,8.033,8.767,8.797,9.021,9.333,9.337,10.373,10.771,10.800,11.025,11.337,12.667,12.667,12.775,12.802,13.029,13.341,14.671,14.673,14.778,14.805,15.033,15.346,16.675,16.681,16.781,17.031,17.037,17.350,18.678,18.684,18.871,19.035,19.041,19.353,20.682,20.835,20.878,21.038,21.045,21.357,22.686,22.837,22.881,23.042,23.049,23.361,24.689,24.841,24.885,25.045,25.178,25.364,26.692,26.845,26.889,27.049,27.182,27.368,28.696,28.847,28.985,29.053,29.185,29.372,30.700,30.849,30.989,31.057,31.189,31.376,32.704,32.853,32.993,33.061,33.193,33.379,34.707,34.857,34.995,35.065,35.199,35.381,36.711,36.861,36.997,37.145,37.204,37.386,38.715,38.865,39.010,39.149,39.208,39.390,40.719,40.940,41.014,41.152,41.212,41.394,42.723,42.944,43.020,43.156,43.216,43.440,44.727,44.948,45.024,45.160,45.385,45.445,46.731,46.952,47.028,47.252,47.389,47.448,48.735,48.956,49.179,49.256,49.393,49.452,50.738,51.048,51.183,51.260,51.397,51.454,52.742,53.052,53.187,53.263,53.401,53.673,54.746,55.056,55.191,55.267,55.534,55.677,56.750,57.060,57.194,57.503,57.538,57.681,58.754,59.064,59.356,59.507,59.542,59.685,60.757,61.101,61.361,61.513,61.545,61.689,62.761,63.108,63.365,63.517,63.549,63.887,64.764,65.112,65.369,65.521,65.894,65.894,66.768,67.116,67.373,67.727,67.898,67.901,68.772,69.119,69.560,69.733,69.902,69.904,70.776,71.123,71.565,71.737,71.906,71.908,72.780,73.126,73.567,73.741,73.910,74.294,74.791,75.130,75.571,75.745,76.135,76.296,76.794,77.134,77.575,77.940,78.139,78.300,78.798,79.138,79.579,79.944,80.145,80.304,80.802,81.142,81.582,81.952,82.147,82.308,82.806,83.145,83.586,83.956,84.149,84.452
